id,telegram,type,date,author,caption,keywords,filename
1316,https://t.me/jotchuacontent/1316,photo,2026-07-12 22:49:33,Zenith,Jotchua in a sweater clasps his hands,"sweater, praying, grandpa",photo_1316_0.jpg
1314,https://t.me/jotchuacontent/1314,sticker,2026-07-12 04:13:46,Oowee,Jotchua cooking eggs in pink overalls,"cooking, frying, kitchen",1314_sticker.webp
1312,https://t.me/jotchuacontent/1312,photo,2026-07-12 04:13:20,Oowee,Jotchua in a sailor hat drives a Venice boat,"boat, sailor, venice",photo_1312_0.jpg
1311,https://t.me/jotchuacontent/1311,photo,2026-07-12 04:13:07,Oowee,First-person shooter aims dual pistols at Jotchua,"fps, gun, shooting",photo_1311_0.jpg
1310,https://t.me/jotchuacontent/1310,photo,2026-07-12 04:13:04,Oowee,Jotchua faces in luxury cars beside a private jet,"luxury, car, jet",photo_1310_0.jpg
1307,https://t.me/jotchuacontent/1307,photo,2026-07-10 20:26:58,Shravan Anand,Jotchua looks back over his shoulder,"looking-back, butt, behind",photo_1307_0.jpg
1306,https://t.me/jotchuacontent/1306,photo,2026-07-10 07:01:16,Kade,Jotchua with gold jewelry and a candlestick,"gold, rich, jewelry",photo_1306_0.jpg
1305,https://t.me/jotchuacontent/1305,photo,2026-07-10 03:27:40,Shravan Anand,Jotchua sits behind a green candle on a workbench,"candle, workshop, crafting",photo_1305_0.jpg
1302,https://t.me/jotchuacontent/1302,photo,2026-07-10 03:17:08,Shravan Anand,Jotchua yells HOLD on a medieval battlefield,"hold, yelling, battle",photo_1302_0.jpg
1301,https://t.me/jotchuacontent/1301,photo,2026-07-09 14:00:58,Oowee,Jotchua wears dark medieval leather armor,"armor, medieval, serious",photo_1301_0.jpg
1300,https://t.me/jotchuacontent/1300,photo,2026-07-09 14:00:55,Oowee,Jotchua holds a knife behind an old man,"knife, sneaky, revenge",photo_1300_0.jpg
1298,https://t.me/jotchuacontent/1298,photo,2026-07-09 03:15:20,T,Jotchua holds a sale sign with giant thumbs-up,"sale, thumbs-up, infomercial",photo_1298_0.jpg
1294,https://t.me/jotchuacontent/1294,photo,2026-07-08 04:18:23,T,Jotchua's face glows in the clouds of heaven,"heaven, clouds, glowing",photo_1294_0.jpg
1293,https://t.me/jotchuacontent/1293,photo,2026-07-08 04:18:22,T,A crew loads Jotchua into a giant trebuchet,"trebuchet, launching, catapult",photo_1293_0.jpg
1290,https://t.me/jotchuacontent/1290,video,2026-07-07 21:22:13,Shravan Anand,Jotchua races a red sports car and wins,"racing, sports-car, trophy",1290_file_1290_0.mp4
1289,https://t.me/jotchuacontent/1289,photo,2026-07-07 14:30:49,T,Jotchua-headed guy carries a sink through a lobby,"sink, walking, shocked",photo_1289_0.jpg
1287,https://t.me/jotchuacontent/1287,photo,2026-07-07 05:51:24,T,The Last Supper painted with all Jotchua faces,"last-supper, dinner, painting",photo_1287_0.jpg
1286,https://t.me/jotchuacontent/1286,photo,2026-07-07 05:43:06,Rishabh Rai,Jotchua in a Norway soccer jersey with a bun,"soccer, jersey, bun",photo_1286_0.jpg
1276,https://t.me/jotchuacontent/1276,photo,2026-07-07 05:42:04,Rishabh Rai,Jotchua in an Argentina jersey gives a salute,"soccer, salute, jersey",photo_1276_0.jpg
1275,https://t.me/jotchuacontent/1275,photo,2026-07-07 04:20:19,Oowee,Jotchua as Superman with glowing red laser eyes,"laser-eyes, superhero, superman",photo_1275_0.jpg
1274,https://t.me/jotchuacontent/1274,photo,2026-07-07 04:20:06,Oowee,Jotchua as Puss in Boots with a hat and sword,"hat, sword, boots",photo_1274_0.jpg
1273,https://t.me/jotchuacontent/1273,photo,2026-07-07 04:08:33,Oowee,Jotchua zooms in through nested squares,"zoom, closeup, staring",photo_1273_0.jpg
1272,https://t.me/jotchuacontent/1272,photo,2026-07-07 03:21:47,Shravan Anand,Jotchua wears a closed Iron Man gauntlet,"iron-man, gauntlet, fist",photo_1272_0.jpg
1269,https://t.me/jotchuacontent/1269,photo,2026-07-07 00:30:32,Kade,Jotchua runs through a field under a rainbow,"running, rainbow, mountain",photo_1269_0.jpg
1268,https://t.me/jotchuacontent/1268,video,2026-07-06 20:01:09,Shravan Anand,Jotchua runs through butterflies then claims a throne,"running, butterflies, throne",1268_file_1268_0.mp4
1267,https://t.me/jotchuacontent/1267,photo,2026-07-06 16:45:31,Grinding,Referee shows a red card next to a Jotchua phone,"red-card, soccer, phone",photo_1267_0.jpg
1266,https://t.me/jotchuacontent/1266,photo,2026-07-06 14:29:56,Oowee,Jotchua wears a frog hat and chest tattoos,"frog, hat, tattoo",photo_1266_0.jpg
1265,https://t.me/jotchuacontent/1265,photo,2026-07-06 14:28:14,Oowee,Jotchua in a red hat sips a blue slushie,"slushie, hat, bag",photo_1265_0.jpg
1264,https://t.me/jotchuacontent/1264,photo,2026-07-06 00:13:35,SunShine1X,Wizard Jotchua raises a staff in a magic storm,"wizard, staff, magic",photo_1264_0.jpg
1262,https://t.me/jotchuacontent/1262,photo,2026-07-05 19:24:36,Shravan Anand,Giant holographic Jotchua lights up the night city,"hologram, laser, city",photo_1262_0.jpg
1260,https://t.me/jotchuacontent/1260,photo,2026-07-05 18:52:37,Shravan Anand,Knight Jotchua leads an army on horseback,"knight, horse, sword",photo_1260_0.jpg
1259,https://t.me/jotchuacontent/1259,photo,2026-07-05 05:03:25,Oowee,Giant Jotchua fishes from a boat at sunset,"fishing, boat, sunset",photo_1259_0.jpg
1258,https://t.me/jotchuacontent/1258,photo,2026-07-05 04:16:25,Oowee,Jotchua speeds a blue Porsche through the night,"driving, porsche, night",photo_1258_0.jpg
1257,https://t.me/jotchuacontent/1257,photo,2026-07-05 04:15:34,Oowee,Jotchua rides in a black Porsche at night,"driving, black-car, speed",photo_1257_0.jpg
1256,https://t.me/jotchuacontent/1256,photo,2026-07-05 03:53:47,Oowee,Jotchua surfs a rainbow-colored wave at dusk,"surfing, rainbow, wave",photo_1256_0.jpg
1255,https://t.me/jotchuacontent/1255,photo,2026-07-05 03:04:03,Zenith,Jotchua in sunglasses and leather flashes a peace sign,"sunglasses, leather, peace",photo_1255_0.jpg
1254,https://t.me/jotchuacontent/1254,photo,2026-07-05 02:52:44,Hazy | SODAX,Jotchua gets a big thumbs-up in the foreground,"thumbs-up, cute, approve",photo_1254_0.jpg
1253,https://t.me/jotchuacontent/1253,video,2026-07-05 02:52:41,Hazy | SODAX,Jotchua in a suit sings then cries at the bar,"karaoke, crying, bar",1253_IMG_1468.MOV
1252,https://t.me/jotchuacontent/1252,photo,2026-07-05 01:43:32,Shravan Anand,Jotchua in a polo shirt holds up four fingers,"polo, waving, counting",photo_1252_0.jpg
1251,https://t.me/jotchuacontent/1251,photo,2026-07-05 01:12:38,Zenith,"Jotchua rap crew poses in hats, chains, and glasses","rap, crew, hat",photo_1251_0.jpg
1250,https://t.me/jotchuacontent/1250,photo,2026-07-05 00:44:58,Zenith,Jotchua in a leather jacket smokes at the train station,"smoking, leather, train",photo_1250_0.jpg
1249,https://t.me/jotchuacontent/1249,photo,2026-07-04 21:12:56,Shravan Anand,CEO Jotchua sips champagne beside stacks of gold,"rich, champagne, gold",photo_1249_0.jpg
1248,https://t.me/jotchuacontent/1248,photo,2026-07-04 21:12:05,Shravan Anand,Jotchua's face baked into a birthday cake,"birthday, cake, candles",photo_1248_0.jpg
1247,https://t.me/jotchuacontent/1247,photo,2026-07-04 20:21:49,Shravan Anand,Jotchua rides a rocket into space,"rocket, space, flying",photo_1247_0.jpg
1246,https://t.me/jotchuacontent/1246,photo,2026-07-04 20:21:33,Shravan Anand,Jotchua fires a glowing Iron Man repulsor,"iron-man, repulsor, glowing",photo_1246_0.jpg
1245,https://t.me/jotchuacontent/1245,photo,2026-07-04 19:03:18,Swapperr,Guy smokes while holding a Jotchua cash stack,"money, smoking, stack",photo_1245_0.jpg
1244,https://t.me/jotchuacontent/1244,photo,2026-07-04 16:06:59,Hazy | SODAX,Jotchua with an elephant body stands in an office,"elephant, office, trunk",photo_1244_0.jpg
1241,https://t.me/jotchuacontent/1241,photo,2026-07-04 06:42:02,Oowee,Jotchua on a Sol Chelada beer can,"beer, can, drinking",photo_1241_0.jpg
1240,https://t.me/jotchuacontent/1240,photo,2026-07-04 05:43:09,Rishabh Rai,Blushing Jotchua with pointing finger emojis,"blush, shy, pointing",photo_1240_0.jpg
1239,https://t.me/jotchuacontent/1239,photo,2026-07-04 05:43:08,Rishabh Rai,Jotchua rests his paws on his chin,"cute, paws, thinking",photo_1239_0.jpg
1236,https://t.me/jotchuacontent/1236,photo,2026-07-04 04:27:20,SunShine1X,Jotchua in a top hat stands before a glowing tree,"top-hat, ruins, glowing",photo_1236_0.jpg
1234,https://t.me/jotchuacontent/1234,photo,2026-07-04 02:28:34,peacefuldestroy,Jotchua crew rides in a green cartoon car,"car, driving, roadtrip",photo_1234_0.jpg
1233,https://t.me/jotchuacontent/1233,photo,2026-07-03 19:54:17,Shravan Anand,Jotchua in a sequin vest launches fireworks,"fireworks, celebrating, party",photo_1233_0.jpg
1232,https://t.me/jotchuacontent/1232,photo,2026-07-03 19:54:16,Shravan Anand,Jotchua flies as a superhero through the clouds,"superhero, flying, cape",photo_1232_0.jpg
1231,https://t.me/jotchuacontent/1231,video,2026-07-03 19:02:02,Shravan Anand,Jotchua wheelies a go-kart around the racetrack,"go-kart, racing, wheelie",1231_file_1231_0.mp4
1230,https://t.me/jotchuacontent/1230,photo,2026-07-03 16:46:03,peacefuldestroy,Helmet Jotchua gets a call from the trenches,"soldier, helmet, phone",photo_1230_0.jpg
1229,https://t.me/jotchuacontent/1229,photo,2026-07-03 16:37:39,peacefuldestroy,Jotchua wins Victory Royale and gives a thumbs-up,"fortnite, thumbs-up, winner",photo_1229_0.jpg
1228,https://t.me/jotchuacontent/1228,photo,2026-07-03 14:06:52,peacefuldestroy,Jotchua shoots red lasers from his eyes,"laser-eyes, sunset, angry",photo_1228_0.jpg
1225,https://t.me/jotchuacontent/1225,photo,2026-07-03 10:18:50,peacefuldestroy,Sci-fi Jotchua says make them all cope,"cope, hud, sci-fi",photo_1225_0.jpg
1224,https://t.me/jotchuacontent/1224,photo,2026-07-03 10:16:27,peacefuldestroy,Giant Jotchua dual-wields pistols over a crowd,"gun, dual-wield, crowd",photo_1224_0.jpg
1223,https://t.me/jotchuacontent/1223,photo,2026-07-03 10:16:11,peacefuldestroy,"Jotchua sits with Doge, Shiba, squirrel and cat","friends, doge, squad",photo_1223_0.jpg
1222,https://t.me/jotchuacontent/1222,photo,2026-07-03 10:15:13,peacefuldestroy,Crying Jotchua in a jersey holds a trophy,"crying, basketball, trophy",photo_1222_0.jpg
1221,https://t.me/jotchuacontent/1221,photo,2026-07-03 10:14:32,peacefuldestroy,Texts roast someone for only sending Jotchua pics,"texting, selfie, arguing",photo_1221_0.jpg
1220,https://t.me/jotchuacontent/1220,photo,2026-07-03 09:19:03,Chris,Jotchua watches a movie eating popcorn in 3D glasses,"movie, popcorn, 3d-glasses",photo_1220_0.jpg
1219,https://t.me/jotchuacontent/1219,photo,2026-07-03 06:56:18,Zenith,Jotchua leans on a car in a leather jacket,"leather-jacket, car, hat",photo_1219_0.jpg
1218,https://t.me/jotchuacontent/1218,photo,2026-07-03 06:56:18,Zenith,Jotchua throws cash while holding ice cream,"rich, money, sunglasses",photo_1218_0.jpg
1217,https://t.me/jotchuacontent/1217,photo,2026-07-03 00:16:49,peacefuldestroy,Texts ask if you want to change your life,"texting, invite, chat",photo_1217_0.jpg
1216,https://t.me/jotchuacontent/1216,photo,2026-07-03 00:07:37,BlockchainJake,Sunglass Jotchua wakes up and bagworks,"sunglasses, grind, wake-up",photo_1216_0.jpg
1215,https://t.me/jotchuacontent/1215,photo,2026-07-02 23:23:37,T,Jotchua wears glasses and a pinstripe suit,"suit, glasses, tie",photo_1215_0.jpg
1214,https://t.me/jotchuacontent/1214,photo,2026-07-02 23:23:37,T,Jotchua fires red laser eyes outdoors,"laser-eyes, staring, angry",photo_1214_0.jpg
1213,https://t.me/jotchuacontent/1213,photo,2026-07-02 23:23:36,T,Jacked Jotchua flexes with a protein shaker,"muscles, gym, protein",photo_1213_0.jpg
1212,https://t.me/jotchuacontent/1212,photo,2026-07-02 23:23:35,T,Jotchua stretches along a rising price chart,"chart, pump, green",photo_1212_0.jpg
1211,https://t.me/jotchuacontent/1211,photo,2026-07-02 20:24:47,Shravan Anand,Lawyer Jotchua sits at a desk with contracts,"lawyer, suit, desk",photo_1211_0.jpg
1210,https://t.me/jotchuacontent/1210,photo,2026-07-02 20:08:28,Chris,Jotchua wears a NASA astronaut suit,"astronaut, nasa, space",photo_1210_0.jpg
1209,https://t.me/jotchuacontent/1209,photo,2026-07-02 19:33:04,Shravan Anand,Jotchua holds a buy-one-get-one-free cardboard sign,"sale, begging, cardboard",photo_1209_0.jpg
1208,https://t.me/jotchuacontent/1208,photo,2026-07-02 19:23:07,Zenith,Jotchua sits on a stool in a tank top,"tank-top, sitting, muscles",photo_1208_0.jpg
1207,https://t.me/jotchuacontent/1207,photo,2026-07-02 17:57:19,Kade,Jotchua rides a horse in a fur cloak,"horse, winter, king",photo_1207_0.jpg
1206,https://t.me/jotchuacontent/1206,photo,2026-07-02 16:42:40,Zenith,Jotchua points at a conspiracy board explaining,"explaining, conspiracy, pointing",photo_1206_0.jpg
1205,https://t.me/jotchuacontent/1205,photo,2026-07-02 08:46:56,Kade,Jotchua's face toasted onto a slice of bread,"toast, breakfast, food",photo_1205_0.jpg
1204,https://t.me/jotchuacontent/1204,photo,2026-07-02 08:35:35,Oowee,Jotchua drives a red sports car at a gas station,"driving, sports-car, night",photo_1204_0.jpg
1203,https://t.me/jotchuacontent/1203,photo,2026-07-02 08:29:28,Chris,Rafiki holds baby Jotchua up on Pride Rock,"lion-king, baby, presentation",photo_1203_0.jpg
1202,https://t.me/jotchuacontent/1202,photo,2026-07-02 07:34:34,peacefuldestroy,Jotchua in a suit stands with arms wide,"suit, rich, winning",photo_1202_0.jpg
1194,https://t.me/jotchuacontent/1194,photo,2026-07-01 21:01:46,Rishabh Rai,Jotchua stares at a green toy up close,"staring, closeup, green",photo_1194_0.jpg
1193,https://t.me/jotchuacontent/1193,photo,2026-07-01 21:01:45,Rishabh Rai,Jotchua offers a glowing green pill in a cape,"matrix, pill, cape",photo_1193_0.jpg
1186,https://t.me/jotchuacontent/1186,photo,2026-07-01 21:00:54,Rishabh Rai,Jotchua forges a sword that says bagworking,"sword, forging, lotr",photo_1186_0.jpg
1181,https://t.me/jotchuacontent/1181,photo,2026-07-01 20:55:35,Rishabh Rai,Referee Jotchua gives a red card for FUD,"referee, red-card, soccer",photo_1181_0.jpg
1180,https://t.me/jotchuacontent/1180,photo,2026-07-01 20:55:34,Rishabh Rai,Thanos Jotchua snaps and says I am inevitable,"thanos, snap, armor",photo_1180_0.jpg
1179,https://t.me/jotchuacontent/1179,photo,2026-07-01 20:55:34,Rishabh Rai,Jotchua in a turban with chai and samosas,"turban, chai, indian",photo_1179_0.jpg
1178,https://t.me/jotchuacontent/1178,photo,2026-07-01 20:55:33,Rishabh Rai,Jotchua crowd-surfs in a J superhero shirt,"crowd, superhero, crowd-surf",photo_1178_0.jpg
1177,https://t.me/jotchuacontent/1177,photo,2026-07-01 20:55:33,Rishabh Rai,War helicopters overlay Jotchua's face in battle,"war, helicopter, soldier",photo_1177_0.jpg
1176,https://t.me/jotchuacontent/1176,photo,2026-07-01 20:55:32,Rishabh Rai,Jotchua in a Qing hat with dumplings,"chinese, dumplings, emperor",photo_1176_0.jpg
1175,https://t.me/jotchuacontent/1175,photo,2026-07-01 20:55:32,Rishabh Rai,Laser-eye Jotchua activates stealth mode with a glare,"stealth, laser-eyes, ninja",photo_1175_0.jpg
1174,https://t.me/jotchuacontent/1174,photo,2026-07-01 20:53:58,Rishabh Rai,Golden glowing Jotchua raises a fist,"glowing, hero, fist",photo_1174_0.jpg
1172,https://t.me/jotchuacontent/1172,photo,2026-07-01 20:53:52,Rishabh Rai,Jotchua in lederhosen with beer and a BMW,"german, lederhosen, beer",photo_1172_0.jpg
1171,https://t.me/jotchuacontent/1171,photo,2026-07-01 20:53:51,Rishabh Rai,Jotchua wears a ghost sheet and says boo,"ghost, halloween, boo",photo_1171_0.jpg
1170,https://t.me/jotchuacontent/1170,photo,2026-07-01 20:53:51,Rishabh Rai,Jotchua leads a cavalry charge with a sword,"army, horse, sword",photo_1170_0.jpg
1169,https://t.me/jotchuacontent/1169,photo,2026-07-01 20:53:50,Rishabh Rai,Pope Jotchua blesses with a golden cross,"pope, holy, blessing",photo_1169_0.jpg
1168,https://t.me/jotchuacontent/1168,photo,2026-07-01 20:53:50,Rishabh Rai,Green alien Jotchua on Mars in a text,"alien, green, texting",photo_1168_0.jpg
1167,https://t.me/jotchuacontent/1167,photo,2026-07-01 20:53:49,Rishabh Rai,A huge squad of costumed Jotchuas lined up,"squad, crowd, laughing",photo_1167_0.jpg
1165,https://t.me/jotchuacontent/1165,photo,2026-07-01 20:53:48,Rishabh Rai,British Jotchua sips tea with crumpets,"british, tea, crumpet",photo_1165_0.jpg
1164,https://t.me/jotchuacontent/1164,photo,2026-07-01 20:38:09,Shravan Anand,Vince McMahon reacts as numbers hit a billion,"shocked, billion, vince",photo_1164_0.jpg
1163,https://t.me/jotchuacontent/1163,photo,2026-07-01 20:38:09,Shravan Anand,Jotchua peels out on the highway yelling yee ahhh,"driving, highway, car",photo_1163_0.jpg
1162,https://t.me/jotchuacontent/1162,photo,2026-07-01 20:38:08,Shravan Anand,TV interview asks what makes life so easy,"interview, tv, talking",photo_1162_0.jpg
1161,https://t.me/jotchuacontent/1161,photo,2026-07-01 20:38:08,Shravan Anand,Jotchua as Kevin in Home Alone watching TV,"home-alone, movie, christmas",photo_1161_0.jpg
1160,https://t.me/jotchuacontent/1160,photo,2026-07-01 18:44:44,Zenith,Jotchua swims underwater reaching for cash,"swimming, underwater, nirvana",photo_1160_0.jpg
1158,https://t.me/jotchuacontent/1158,photo,2026-07-01 16:23:56,Zenith,Jotchua closes his eyes in golden sunlight,"peaceful, sunset, sleepy",photo_1158_0.jpg
1157,https://t.me/jotchuacontent/1157,photo,2026-07-01 16:12:53,Zenith,Walter White Jotchua says today we cook,"cooking, breaking-bad, glasses",photo_1157_0.jpg
1156,https://t.me/jotchuacontent/1156,photo,2026-07-01 16:05:27,Zenith,Jotchua stands on two legs next leg loading,"standing, loading, upright",photo_1156_0.jpg
1155,https://t.me/jotchuacontent/1155,photo,2026-07-01 16:05:27,Zenith,Someone holds Jotchua up by his long legs,"legs, long-legs, tall",photo_1155_0.jpg
1154,https://t.me/jotchuacontent/1154,photo,2026-07-01 03:29:50,Shravan Anand,Jotchua in a striped shirt questions building wealth,"poor, sitting, broke",photo_1154_0.jpg
1153,https://t.me/jotchuacontent/1153,photo,2026-06-30 17:55:36,Shravan Anand,Laughing Tigger poses beside serious suited Jotchua,"tigger, laughing, portrait",photo_1153_0.jpg
1152,https://t.me/jotchuacontent/1152,photo,2026-06-30 17:55:10,Shravan Anand,Tuxedo Jotchua slaps a shocked bear on stage,"slap, tuxedo, oscars",photo_1152_0.jpg
1149,https://t.me/jotchuacontent/1149,photo,2026-06-30 14:56:42,Zenith,Cool Jotchua smokes at the mic in pixel shades,"deal-with-it, smoking, sunglasses",photo_1149_0.jpg
1148,https://t.me/jotchuacontent/1148,photo,2026-06-30 14:47:11,Zenith,A trader leans back watching Jotchua on many screens,"trading, monitors, relaxing",photo_1148_0.jpg
